total_ret,ann_ret,ann_vol,sharpe,sortino,max_dd,calmar,win_rate,pnl_ratio,n_trades,fold
-0.038389262774943034,-0.12639991878120604,0.050413374398277616,-2.507269554753798,-2.877052980576342,-0.04519430509667738,-2.7968107599136154,0.4722222222222222,0.6773473793152243,0,1
0.009286240930873824,0.03242322517464946,0.08595643203895854,0.37720534002567824,0.46480016332046536,-0.023989128558615586,1.3515799498687837,0.5555555555555556,0.8635533832943096,0,2
0.0012959313818325935,0.004480738508312987,0.04169850390472703,0.10745561803729466,0.12543755203038826,-0.016230816632896952,0.27606365161142504,0.5277777777777778,0.9159926256770718,0,3
-0.04665228788961029,-0.15204178955971648,0.11676706109190298,-1.3020948556720982,-1.4304328111032647,-0.07605938267391625,-1.9989879514478044,0.4861111111111111,0.7904131568552083,0,4
